Name,Twitter Handle,Total Tweets,Total Retweets,Total followings,Total Followers,User Id,User Verified,User Location,Date of tweet,Tweet id,Tweet Text,Tweet Retweet Status,Tweet Reply To Id
Gil,Gil__bates,21184,0,134,152,167273001,FALSE,,07-04-16 6:48,7.17967E+17,Lowkey trump supporter just to see more of his wife @realDonaldTrump https//tco/suWtwk0g3n,FALSE,
Kevin True,bankre,16300,0,5001,3262,27522315,FALSE,,07-04-16 6:48,7.17967E+17,@risetoflyy @Reince @georgesoros @MichaelCohen212 @realDonaldTrump clinches #OnlyTrump 2reach 1237 #LyingTed gains net 27 Dels SocialistWI,FALSE,54065567
K,knightir,53477,0,142,54,150820046,FALSE,,07-04-16 6:48,7.17967E+17,@realDonaldTrump before the nuts are gone Demands a cleanout of Virginiamaniacs Reduce and save money German morons are just too much,FALSE,25073877
NEPA for TRUMP,nepafortrump,22803,0,91,8532,3896298147,FALSE,"Pennsylvania, USA",07-04-16 6:48,7.17967E+17,@RepTomMarino Kindly follow so we can DM Direct Message look forward to seeing you at the @realDonaldTrump PA Office Opening on Friday,FALSE,240363117
Mr. Chinese Eyes ™,Houdini859,18384,0,2863,3369,1489127930,FALSE,Kentucky,07-04-16 6:48,7.17967E+17,@YG @NipseyHussle #FDT FUCK @realDonaldTrump ,FALSE,29307032
Michael Kamensky,kamensky1955,36414,2086,1915,1470,531776421,FALSE,"Palm Bay, Florida USA",07-04-16 6:48,7.17967E+17,RT @realDonaldTrump I was not scheduled to be on the @oreillyfactor Pure fiction,FALSE,
VoteTrumpUSA,VoteTrumpUSA,44519,2,614,2608,135990201,FALSE,Washington state USA,07-04-16 6:47,7.17967E+17,RT @zoltangy Fire anyone for psychopaths #VoteTrump @realDonaldTrump #MakeAmericaGreatAgain https//tco/hUeWPPIo52,FALSE,
LadyLiberty,NadineW53951612,2644,23,41,115,4551014172,FALSE,U.S.A.,07-04-16 6:47,7.17967E+17,RT @keksec__org @realDonaldTrump hope you win this country needs a true leader #MakeAmericaGreatAgain https//tco/wmq0F2mC2p,FALSE,
ingridmcnicholas,drostehark,636,7,80,45,26400024,FALSE,"Lee's Summit, Missouri ",07-04-16 6:47,7.17967E+17,RT @DJTrump2016 #Jihad First Syrian family in surge resettlement program arrives in US #Kaboom https//tco/fEQSE55Zb7 @realDonaldTrump #T,FALSE,
Michael Kamensky,kamensky1955,36414,6,1915,1470,531776421,FALSE,"Palm Bay, Florida USA",07-04-16 6:47,7.17967E+17,RT @tgcorley @KazmierskiR @realDonaldTrump @oreillyfactor I switched to @OANN Found it by accident NO antiTrump bias Much more news,FALSE,
kiki partida,kikipartida1,1020,0,21,8,3528344654,FALSE,,07-04-16 6:47,7.17967E+17,@ItsRickBitches @realDonaldTrump crazy cracker uncle trump taking advantage of poor uneducated ignorant whites again Can u say trump univ,FALSE,4861280291
Shirley Gooch,GoochShirley,7911,212,825,494,487209847,FALSE,proud red state of Kansas ,07-04-16 6:47,7.17967E+17,RT @FoxNews @realDonaldTrump We end Common Core and the Department of Education is massive and it can be largely eliminated #Hannity,FALSE,
Kajun F. Firefly,KajunFirefly,57797,3723,615,624,20842720,FALSE,Connected to your WiFi,07-04-16 6:47,7.17967E+17,RT @OnTheRamPaige Why should Americans trust you to be president when they cant even trust you to sell the Stunner @realDonaldTrump http,FALSE,
Steven-Michael,G6throughF5,16552,0,4956,4830,4056983819,FALSE,American East Coast,07-04-16 6:47,7.17967E+17,@ksandiego52 @vivelafra @FBI @realDonaldTrump @DanScavino NC went to Trump,FALSE,2891003632
AJ,Hwy99Boss,2469,0,2111,262,87155067,FALSE,"Darjeeling (WB, INDIA)",07-04-16 6:47,7.17967E+17,Humanity strikes back at @realDonaldTrump Join the #WorldToTrump open letter thats sweeping the planet #Trump https//tco/5nkO9jgmWt,FALSE,
Dirty_Rob,RGendhar9,603,2973,475,255,541319222,FALSE,"Hubbard, OR",07-04-16 6:47,7.17967E+17,RT @realDonaldTrump #MakeAmericaGreatAgain #Trump2016 https//tco/hjygbNsxee,FALSE,
Fiona Hunt,Anuhint1,8516,11,635,594,4872157347,FALSE,Virginia,07-04-16 6:47,7.17967E+17,RT @KLSouth #Trump Employs More FEMALE Executives Than Male #WomenForTrump #WIPrimary @realDonaldTrump https//tco/UVwjo2bQSn via @immi,FALSE,
Roberta,tobybertie,161,0,75,13,713506980,FALSE,,07-04-16 6:47,7.17967E+17,@MichelleFields @seanhannity @realDonaldTrump HE SAID U TOOK HOLD OR TOUCHED HIS ARMU DID WERE NOT ALL BLINDWhy arent U in hospital,FALSE,122226401
rains6944,rains6944,20077,7,1900,902,3399869637,FALSE,,07-04-16 6:47,7.17967E+17,RT @Tlore50 @TeamTrumpAZ @BettySwernofsky @curtvendel @GOP @realDonaldTrump @jimlibertarian They are fired Clean house Paul Ryan out wit,FALSE,
Maggie,magnumsforce,11341,0,335,882,4043058735,FALSE,,07-04-16 6:47,7.17967E+17,@Micky_Finn @fubaglady @realDonaldTrump Hes just not a versed politician and thats good its real not rehearsed not script read hes learning,FALSE,97559262
Jules Potter,JulesRollTide,7143,0,370,509,233042708,FALSE,,07-04-16 6:47,7.17967E+17,We Need to get those Votes out Every vote counts STAND FIRM &amp Fight For @realDonaldTrump https//tco/Slc1h9KWw0,FALSE,
JESUS IS LORD❕❕❕,ZephaniahWeeks,744,1,167,90,3316402416,FALSE,,07-04-16 6:47,7.17967E+17,RT @softail12 GOP Plan Massive Election Steal From Trump #TrumpTrain @realDonaldTrump @i24news_EN @softail17 @PeriscoPopular https//tc,FALSE,
Terri Price,tponcary,1187,739,39,78,7.11832E+17,FALSE,,07-04-16 6:47,7.17967E+17,RT @dmartosko This is the crowd at tonights @realDonaldTrump event on Long Island Massive Like the early days in Alabama https//t,FALSE,
OSU Buckeye Fan,wildwest1807,3709,44,1505,761,3150627607,FALSE,,07-04-16 6:47,7.17967E+17,RT @jenbmiller Trump guy Sam Clovis asked by @HeraldRadio why @realDonaldTrump hasnt tweeted in 18 hours calls @twitter destructive so,FALSE,
Anthony Wise,mightychamp3,52,623,109,6,2989051164,FALSE,,07-04-16 6:47,7.17967E+17,RT @tedcruz The @realDonaldTrump a record of funding politicians like https//tco/mBA1Sg13xX https//tco/qsqkcvncuR,FALSE,
Trump Revolution,organic2016,41815,939,2084,1794,4826912636,FALSE,Orange County Ca. ,07-04-16 6:47,7.17967E+17,RT @DanScavino @realDonaldTrump &amp #Trump2016 are back in New York with familyWhat a WELCOME HOME #NewYork4Trump #LYINted https//tco/,FALSE,
Iain Lumsden,IainLumsden1,1527,10,93,18,549994826,FALSE,Brindle,07-04-16 6:47,7.17967E+17,RT @piersmorgan Watching @megynkelly talk @realDonaldTrump on #KellyFileLike them both professionally &amp personally Not sure if thats,FALSE,
Buc Foy,EasybillBuc,6974,28,2752,1377,4364549596,FALSE,,07-04-16 6:47,7.17967E+17,RT @adjunctprofessr Yall feel like trusting Teddy Me neither@realDonaldTrump @harrisonchief https//tco/8KqoTy8sQq,FALSE,
Samuel Ryan,Americanoid,4788,6,7024,7298,340485578,FALSE,"Santa Barbara, California",07-04-16 6:47,7.17967E+17,RT @KellyAlfaroBeck @KLSouth @realDonaldTrump @EdvisoryCouncil There is a genuine mutual love between Trump and his supporters No other,FALSE,
MOTHER LODE for DJT,RickBidwell1,4828,101,363,248,2480449009,FALSE,Amador County,07-04-16 6:47,7.17967E+17,RT @umpire43 @realDonaldTrump Mr TrumpES &ampS Smartmatic owned by Soros ran a cheat written by Tom Burt of ES &ampS formerly of Microsoft set,FALSE,
Clifford Hutchinson,MoonHutch,5208,0,587,331,408543148,FALSE,Daytona Beach Fl,07-04-16 6:47,7.17967E+17,@Nero @realDonaldTrump #MakeAmericaGreatAgain,FALSE,6160792
Mustapha AL Gadoum,AbuLilia,179,0,112,43,951519146,FALSE,,07-04-16 6:47,7.17967E+17,Humanity strikes back at @realDonaldTrump Join the #WorldToTrump open letter thats sweeping the planet #Trump https//tco/oBGqBTNPjX,FALSE,
World Zig Zag,WorldZigZag,5516,2973,463,541,2571166136,FALSE,United States,07-04-16 6:47,7.17967E+17,RT @realDonaldTrump #MakeAmericaGreatAgain #Trump2016 https//tco/hjygbNsxee,FALSE,
Michael Wellington,sbbeef,2701,7,554,238,23485848,FALSE,,07-04-16 6:47,7.17967E+17,RT @Tlore50 @TeamTrumpAZ @BettySwernofsky @curtvendel @GOP @realDonaldTrump @jimlibertarian They are fired Clean house Paul Ryan out wit,FALSE,
Fox,foxnewlife,7788,9,607,714,3361675312,FALSE,,07-04-16 6:47,7.17967E+17,RT @maryjones1417 @GabbyInCa @JanetOrendorff @realDonaldTrump https//tco/TCqesroQnk,FALSE,
Reid Wunibald,wunibald12,1886,0,512,233,2347517296,FALSE,Lincoln,07-04-16 6:47,7.17967E+17,TAKE THE FU TRAIN TED #NewYorkValues Keep up the great work #NewYork @realDonaldTrump #WeThePeople #Trump2016 https//tco/PdKj7mlXdT,FALSE,
Luna,pink_sprnva,24079,2,3854,4688,267021306,FALSE,USA ,07-04-16 6:47,7.17967E+17,RT @EarlShayOFAGa @realDonaldTrump @DanScavino @EricTrump @DonaldJTrumpJr DONT let them STEAL VOTES FROM TRUMP https//tco/yXUL3cYs6G,FALSE,
cali4tune,cali4tune,3556,50,2878,2080,543840793,FALSE,"Cali-Uber-Alles, USA",07-04-16 6:47,7.17967E+17,RT @Thomas1774Paine Welcome to the Bronx Cruz Put your seat tables upright Buckle Up Expecting turbulence @realDonaldTrump @tedcruz h,FALSE,
VoteTrumpUSA,VoteTrumpUSA,44519,5,614,2608,135990201,FALSE,Washington state USA,07-04-16 6:47,7.17967E+17,RT @maryjones1417 @risetoflyy @Reince @georgesoros @MichaelCohen212 @realDonaldTrump https//tco/OVMz2E7YeE,FALSE,
salvia,itsyaboysalvia,77,0,25,6,7.03247E+17,FALSE,yo mommas pussay!,07-04-16 6:47,7.17967E+17,Yo @commentiquette who did you vote forA Marco RubioB @realDonaldTrumpC @MartinShkreli or D as in bounce on ya boyz dick,FALSE,
KathySamira,kathysamira,150225,0,2128,1695,33981571,FALSE,St. Louis Rome Of The West,07-04-16 6:47,7.17967E+17,@realDonaldTrump Our Fellow Japanese Are Dying From Being Overworked MeanwhileOur Fellow Americans Cant Find Work https//tco/vsB3jToCNI,FALSE,25073877
Trump Revolution,organic2016,41815,440,2084,1794,4826912636,FALSE,Orange County Ca. ,07-04-16 6:47,7.17967E+17,RT @DanScavino @IvankaTrump introduces her father @realDonaldTrump at Grumman Studios in Bethpage Long Island #Trump2016 https//tco,FALSE,
Luna,pink_sprnva,24079,14,3854,4688,267021306,FALSE,USA ,07-04-16 6:46,7.17967E+17,RT @risetoflyy @Reince @georgesoros WTF ARE YOU DOING OH YOURE STEALING AH I GET IT @realDonaldTrump @MichaelCohen212 https//tc,FALSE,
Nic Troxel,nic_troxel,1,0,12,2,7.17962E+17,FALSE,"Los Angeles, CA",07-04-16 6:46,7.17967E+17,May 1st I must find a new place to live After expressing my like for Trump she gave me 30 days to move out @realDonaldTrump #Trump2016,FALSE,
Emma Faga,faga_emma,6321,4,1840,1003,7.05587E+17,FALSE,"Washington, USA",07-04-16 6:46,7.17967E+17,RT @RobertGlenFord @jerrysaltz @dmartosko @AnnCoulter @realDonaldTrump Typical Lib Makes everything about race So tiring,FALSE,
Brian Fraser,bfraser747,6635,6,3077,2382,274891222,FALSE,Pacific North West,07-04-16 6:46,7.17967E+17,RT @Vet4trump16 My Mom passed away this eveningbefore she did she asked my daughter 2 draw a pic Of @realDonaldTrump to take w/her https,FALSE,
Toni,TajJacks,2623,0,259,90,4498741403,FALSE,,07-04-16 6:46,7.17967E+17,@realDonaldTrump A company giving a of the profits/risk to Employees to REteach the JOY of Incentive creativity &amp Responsibility ,FALSE,25073877
MOTHER LODE for DJT,RickBidwell1,4828,199,363,248,2480449009,FALSE,Amador County,07-04-16 6:46,7.17967E+17,RT @umpire43 @realDonaldTrump Thousands more machine have been ordered from their Smartmatic wharehouses in Brazil for NYSet at 48 to k,FALSE,
Donald D. Drump,thedonalddrump,946,0,8,22,4803918373,FALSE,"New York, NY",07-04-16 6:46,7.17967E+17,@medicineshowjo @realDonaldTrump hi,FALSE,4896258908
Ronald Domont,RonaldDomont,3615,0,47,44,428478124,FALSE,"Los Angeles, CA",07-04-16 6:46,7.17967E+17,if @realDonaldTrump elected Paul Ryan can keep him in check on domestic &ampforeign policy but not over nuclear strikes Scared U should b,FALSE,
Dan Armstrong,8jC47mans6,50,1623,360,11,3051736638,FALSE,"Calgary, AB",07-04-16 6:46,7.17967E+17,RT @DanScavino @ScottBaio discusses why he supports @realDonaldTrump for President of the United States of America #WIPrimary https//,FALSE,
Dayne Stryker,GriffMasterJ,768,6668,176,130,571987520,FALSE,,07-04-16 6:46,7.17967E+17,RT @realDonaldTrump @FoxNews @ScottBaio #DonaldTrump is the only guy I think that has the will &amp the nerve to attack &amp to fight ht,FALSE,
Loius,loiuzein,1758,782,24,8,3519634346,FALSE,Yesterday,07-04-16 6:46,7.17967E+17,RT @DiamondandSilk A @realDonaldTrump Rally is the Greatest Paid Agitators Showing up 2 B Disruptive Hes not even President yet &amp hes,FALSE,
Jack for Trump!,risetoflyy,47937,5,6429,14005,54065567,FALSE,"Queens, NY",07-04-16 6:46,7.17967E+17,RT @maryjones1417 @risetoflyy @Reince @georgesoros @MichaelCohen212 @realDonaldTrump https//tco/OVMz2E7YeE,FALSE,
Vermonters For Trump,VTersForTrump,243,2973,288,1094,4897480095,FALSE,,07-04-16 6:46,7.17967E+17,RT @realDonaldTrump #MakeAmericaGreatAgain #Trump2016 https//tco/hjygbNsxee,FALSE,
Jackie Foxworth,JacquelineWoodm,15948,14,1551,1403,924224208,FALSE,"San Francisco, CA",07-04-16 6:46,7.17967E+17,RT @risetoflyy @Reince @georgesoros WTF ARE YOU DOING OH YOURE STEALING AH I GET IT @realDonaldTrump @MichaelCohen212 https//tc,FALSE,
Catherine Choate,Cate66,3499,631,138,118,49561002,FALSE,,07-04-16 6:46,7.17967E+17,RT @vivelafra An Open Letter to FBI Director James Comey Regarding Election Fraud @FBI #Trump2016 @realDonaldTrump @DanScavino https//t,FALSE,
LadyLiberty,NadineW53951612,2644,5224,41,115,4551014172,FALSE,U.S.A.,07-04-16 6:46,7.17967E+17,RT @realDonaldTrump Unbelievable evening Just made a speech in front 17000 amazing New Yorkers in Bethpage Long Island great to be h,FALSE,
Muriel Katz,MJkatzTheWriter,11061,2,795,495,41344876,FALSE,"Florida, U.S.A.",07-04-16 6:46,7.17967E+17,RT @LIpatriot1 Lots of women young and old at @realDonaldTrump rally on Long Island #MakeAmericaGreatAgain,FALSE,
Doran Harader,CDoranHarader,45535,24,12646,12732,1621868402,FALSE,#TCOT#PJNET#Patriot#2A#SOT#SOV,07-04-16 6:46,7.17967E+17,RT @wendyvoss The Rally in NY is off the charts Love the people cheering on Trump Hes home baby @realDonaldTrump https//tco/ZL0p,FALSE,
Steven-Michael,G6throughF5,16552,631,4956,4830,4056983819,FALSE,American East Coast,07-04-16 6:46,7.17967E+17,RT @vivelafra An Open Letter to FBI Director James Comey Regarding Election Fraud @FBI #Trump2016 @realDonaldTrump @DanScavino https//t,FALSE,
Bella Giuliano,DivineConcep,1916,2973,258,179,77912292,FALSE,VA,07-04-16 6:46,7.17967E+17,RT @realDonaldTrump #MakeAmericaGreatAgain #Trump2016 https//tco/hjygbNsxee,FALSE,
Linda  Belk,LindaLBelk,4383,0,693,578,47646312,FALSE,USA,07-04-16 6:46,7.17967E+17,@FactorsTalcott @realDonaldTrump @healthandcents ButbutI thought he was selffunding,FALSE,4837973643
Miss Thiccness,weirdvevo,27177,1178,597,316,590368403,FALSE,#UNCG18,07-04-16 6:46,7.17967E+17,RT @realDonaldTrump from Donald Trump I saw Lady Gaga last night and she was fantastic,FALSE,
Woman4Trump,FaithFlaherty3,3021,1,3462,2653,7.09493E+17,FALSE,"California, USA",07-04-16 6:46,7.17967E+17,TEDCRUZITSNOTALEGALCITIZEN @realDonaldTrump https//tco/8YD2xSJeoH @tedcruz illegal alien allegedly Dont vote 4 #LyingTed ,FALSE,
kiki partida,kikipartida1,1020,0,21,8,3528344654,FALSE,,07-04-16 6:46,7.17967E+17,@ItsRickBitches @realDonaldTrump ohh yes Ill send a great great check 4 lots of money 2 a lightweight crazy trump hoo hasnt shown taxes,FALSE,4861280291
James Hasdale,hazzel_j,3363,631,506,493,7.12397E+17,FALSE,,07-04-16 6:46,7.17967E+17,RT @vivelafra An Open Letter to FBI Director James Comey Regarding Election Fraud @FBI #Trump2016 @realDonaldTrump @DanScavino https//t,FALSE,
Manifest Success,ProsperityCharm,57,5224,84,12,7.1718E+17,FALSE,,07-04-16 6:46,7.17967E+17,RT @realDonaldTrump Unbelievable evening Just made a speech in front 17000 amazing New Yorkers in Bethpage Long Island great to be h,FALSE,
TruthIsBehindTheSpin,Journalism_Dead,2020,0,416,232,6.99041E+17,FALSE,,07-04-16 6:46,7.17967E+17,@realDonaldTrump @DanScavino @michaelglassner #TrumpCALLING #Cruz a Liar is namecallingTill you Supply THIS PROOF https//tco/6UpfD1h5k4,FALSE,25073877
Admire The Potato,Admise_,84,39,34,21,7.17372E+17,FALSE,"California, USA",07-04-16 6:46,7.17967E+17,RT @Posh_flygirl @CNN @realDonaldTrump that is a good analysis for U &amp you told that store well thats what ppl will say if u get in offic,FALSE,
Kimberly Anderson,kcanderson30,8799,153,1189,902,4182066809,FALSE,"Tennessee, USA",07-04-16 6:46,7.17967E+17,RT @gqforbes NEW IN #dtmag https//tco/FWQdaRzUDL Ivanka radio spotForbes warns GOP delegatesFlock Party 2 @realDonaldTrump https//,FALSE,
Terry,Yankeetango0331,15135,0,1700,1592,930880214,FALSE,,07-04-16 6:46,7.17967E+17,@JudgeJeanine @SSNjl @realDonaldTrump Laughable,FALSE,29458079
sonia,soniaerasmus,97209,7,3706,3207,2514475647,FALSE,,07-04-16 6:46,7.17967E+17,RT @DianaGiannatta1 @The_Trump_Train @lulujoy6101 I wish I was there I hope @realDonaldTrump comes up to Peekskill NY,FALSE,
JohnJohn2x,Hook2ThaHead,4443,77,560,455,4141830794,FALSE,"Corvallis, OR",07-04-16 6:46,7.17967E+17,RT @TRUMP_PREZ @realDonaldTrump NY VOTER FRAUD ALERT@Reince instructing cohorts to take care of diebold voting machines in NY to keep,FALSE,
ALETA   GODWIN,oromariposa06,9626,165,52,469,3395130700,FALSE,"Las Vegas, LA somewhere FUN!",07-04-16 6:46,7.17967E+17,RT @RogerJStoneJr #CNN finally admits I renounced violence in delegate protests #YUGE #StopTheSteal from @realDonaldTrump July 1821 https,FALSE,
Dr Hunter Elam,DrHElam,1812,2973,84,123,7.05282E+17,FALSE,,07-04-16 6:46,7.17967E+17,RT @realDonaldTrump #MakeAmericaGreatAgain #Trump2016 https//tco/hjygbNsxee,FALSE,
Cathy walker,Cathywa64509917,686,514,15,31,4883936195,FALSE,,07-04-16 6:46,7.17967E+17,RT @JudgeJeanine Cruz gains ground but not the delegate sweep in WI he so badly needed Now up to @realdonaldtrump to hold court in NY,FALSE,
rahmat irawan,rahmatir80,107,0,107,20,2710955084,FALSE,,07-04-16 6:46,7.17967E+17,@realDonaldTrump https//tco/lRhvMeTrQs,FALSE,25073877
Nicole,Biegenzahn,96715,1,4570,3709,32495439,FALSE,Southern California,07-04-16 6:46,7.17967E+17,RT @ruthbeall @CA4TRUMP @realDonaldTrump @DanScavino @CLewandowski_ Great news Lets win big California,FALSE,
Larry McElhiney,LarryMcelhiney,7783,0,59,209,4306318573,FALSE,,07-04-16 6:46,7.17967E+17,@VickyBrush @realDonaldTrump @immigrant4trump Without Trump at the helm allhell is going to break loose in America VOTE TRUMP SAVE AMERICA,FALSE,54159671
truth,travisk13911987,488,86,154,79,7.13875E+17,FALSE,Toronto,07-04-16 6:46,7.17967E+17,RT @PatriotByGod #30Seconds4Trump Clip 32 Diebold Election Systems Estab Voting machines@realDonaldTrump @AppSame @DanScavino http,FALSE,
Cindy,nyuhearmenow,2278,41,1028,385,7.13008E+17,FALSE,,07-04-16 6:46,7.17967E+17,RT @Laneybaby004 As a Nurse I work with a LOT of Women Trust me @realDonaldTrump will have the female vote We LOVE Trump He gives us h,FALSE,
Ulpiano Urbano,Ulpiano_Urbano,3096,0,510,112,7.01287E+17,FALSE,"Distrito Federal, México",07-04-16 6:46,7.17967E+17,@Milenio @realDonaldTrump de una vez vete a lojal los latinos q viven en @usa se registren para votar y te den una leccin d civilidad,FALSE,24969337
Leslie Ian DAVID,pentagonjazz,1719,2,114,47,197408511,FALSE,minister on sea Kent UK,07-04-16 6:46,7.17967E+17,RT @Chateauprovence @jpm05880 @realDonaldTrump @Carolde @WDFx2EU @FoxNews @JaredWyand @AnnCoulter Newt is 100 Correct BE STRONG MR T,FALSE,
jimmy,mavrick803,63261,2,5879,6376,430952981,FALSE,SC,07-04-16 6:46,7.17967E+17,RT @zoltangy Fire anyone for psychopaths #VoteTrump @realDonaldTrump #MakeAmericaGreatAgain https//tco/hUeWPPIo52,FALSE,
Maggie,magnumsforce,11341,0,335,882,4043058735,FALSE,,07-04-16 6:46,7.17967E+17,@Micky_Finn @fubaglady @realDonaldTrump Think how you feel&amp respond to 1 hater let alone So many Good luck with your candidate Time 4 sleep,FALSE,97559262
Cindy,nyuhearmenow,2278,7,1028,385,7.13008E+17,FALSE,,07-04-16 6:46,7.17967E+17,RT @fayingegneri @chilired59 @NURSESFORTRUMP1 @politico I Hate ANA they have done NOTHING for NURSES OBAMA CARE HORRIBLES ASK ME @realDon,FALSE,
Mary,Marywyatt19,74633,0,4285,3888,2484982652,FALSE,LA-Lower Alabama ,07-04-16 6:46,7.17967E+17,@greta @GriffJenkins @realDonaldTrump @FoxNews #Flaghaters have no respect for themselves our country our troops they cannot love America,FALSE,16031927
C. Skaloumbakas,skaloumbakas,4243,5224,139,270,197093214,FALSE,Athens Hellas,07-04-16 6:46,7.17967E+17,RT @realDonaldTrump Unbelievable evening Just made a speech in front 17000 amazing New Yorkers in Bethpage Long Island great to be h,FALSE,
147DegreesWest,147DW,26023,19,6629,6123,576539583,FALSE,,07-04-16 6:46,7.17967E+17,RT @PJStrikeForce #Vote #Trump @realDonaldTrump #Pray2EndAbortion#PrayToEndAbortion Video Watch #1 &gt https//tco/9fOHzvUXra &lt http,FALSE,
Ivaldo Octávio,IvaldoOctavio,27,8,53,32,4746125495,FALSE,,07-04-16 6:46,7.17967E+17,RT @WelcomeToTheSt Went to the @realDonaldTrump rally today on long island Heres a sneak peek of what was said #Trump #Chanting #Wall htt,FALSE,
Jim,satirist_indian,90507,77,2181,1036,2305879171,FALSE,India ,07-04-16 6:46,7.17967E+17,RT @trump_world Trump supporters outside Bethpage rally Its a LOVE FEST @realDonaldTrump #MakeAmericaGreatAgain https//tco/53W6vzqgwp,FALSE,
TRUMP 2016!!!,TRUMP2016_FAN,1078,0,105,52,7.09837E+17,FALSE,"St Louis, MO",07-04-16 6:46,7.17967E+17,I SPEAK FOR AMERICA GIVE US A BREAK 61 say TAXES TOO HIGH WE NEED @realDonaldTrump,FALSE,
Gabs,Gabby_Gingras,15349,0,287,368,378872041,FALSE,The Berkshires,07-04-16 6:46,7.17967E+17,@SORRYNOTSOORRY @realDonaldTrump wonder how much he paid these people smh,FALSE,98288395
Brendaddy Magee,Brendaddy_M,50,0,40,9,4899688191,FALSE,New Yahwk,07-04-16 6:46,7.17967E+17,@realDonaldTrump My honor as not only a New Yorker but a bethpage guy My brother was an officer outside the event hes a big fan too,FALSE,25073877
Scott Cookman,scotknocker,4211,5224,52,63,1495217348,FALSE,"Glendale, AZ",07-04-16 6:46,7.17967E+17,RT @realDonaldTrump Unbelievable evening Just made a speech in front 17000 amazing New Yorkers in Bethpage Long Island great to be h,FALSE,
Cornish Girl Abroad,badgerbird,1262,0,251,134,24662025,FALSE,Somewhere,07-04-16 6:45,7.17967E+17,Humanity strikes back at @realDonaldTrump Join the #WorldToTrump open letter thats sweeping the planet #Trump https//tco/WjnsKaawyT,FALSE,
J coo,Keeblerqueen,34797,631,4922,3075,3309884754,FALSE,depends on time of the year! ,07-04-16 6:45,7.17967E+17,RT @vivelafra An Open Letter to FBI Director James Comey Regarding Election Fraud @FBI #Trump2016 @realDonaldTrump @DanScavino https//t,FALSE,
Mary Margaret Jones,maryjones1417,107906,5,5457,4963,1350989725,FALSE,,07-04-16 6:45,7.17967E+17,@risetoflyy @Reince @georgesoros @MichaelCohen212 @realDonaldTrump https//tco/OVMz2E7YeE,FALSE,54065567
Judith Ewell,EWELLJUDITH,29040,159,587,910,1179862328,FALSE,,07-04-16 6:45,7.17967E+17,RT @scottienhughes Have you ever seen such a large crowd gather for a #REPUBLICAN in NewYork #AlwaysTrump @realDonaldTrump https//tc,FALSE,
santo marescalco,santmare,1463,0,393,213,1725819097,FALSE,,07-04-16 6:45,7.17967E+17,Terra chiama #Trump lettera aperta dai cittadini di tutto il mondo Firma anche tu #MessageToTrump @realDonaldTrump https//tco/t35HDdvx7l,FALSE,
Lisa-Lisa,lisavanball,904,6,274,135,2765329071,FALSE,Rotterdam Netherlands ,07-04-16 6:45,7.17967E+17,RT @dimitrinyc @realDonaldTrump @AnonymousJobsUS https//tco/cyYm1y0CQS,FALSE,
Lightning,Solemn_Jester,2915,5224,72,64,4756663196,FALSE,,07-04-16 6:45,7.17967E+17,RT @realDonaldTrump Unbelievable evening Just made a speech in front 17000 amazing New Yorkers in Bethpage Long Island great to be h,FALSE,
Luna,pink_sprnva,24079,77,3854,4688,267021306,FALSE,USA ,07-04-16 6:45,7.17967E+17,RT @TRUMP_PREZ @realDonaldTrump NY VOTER FRAUD ALERT@Reince instructing cohorts to take care of diebold voting machines in NY to keep,FALSE,
LOST,terancevan88,1996,0,1014,384,30654878,FALSE,"Conway, AR",07-04-16 6:45,7.17967E+17,@SenSanders @realDonaldTrump https//tco/4HgaqtLpky,FALSE,29442313
Scott Cookman,scotknocker,4211,2086,52,63,1495217348,FALSE,"Glendale, AZ",07-04-16 6:45,7.17967E+17,RT @realDonaldTrump I was not scheduled to be on the @oreillyfactor Pure fiction,FALSE,
Barb  Vigre,BarbVigre,1430,3,209,124,3406296927,FALSE,,07-04-16 6:45,7.17967E+17,RT @LeslieTrump @BOSSYtxmar55 @KazmierskiR @tedcruz @realDonaldTrump Why give Lying Ted two weeks Make everyones day and bust him now,FALSE,
Michael Hall,highflight53,1150,0,665,174,2893517406,FALSE,,07-04-16 6:45,7.17967E+17,https//tco/2rMYGBdGcy The D I Jack Webb Hand Salute Ostoja59 YouTube &amp The Marine Corps OORAH@realDonaldTrump OORAH,FALSE,
nicholas devens,concerningtimes,44905,441,38,698,2178310401,FALSE,,07-04-16 6:45,7.17967E+17,RT @DanScavino @IvankaTrump introduces her father @realDonaldTrump at Grumman Studios in Bethpage Long Island #Trump2016 https//tco,FALSE,
Eitokpah Ehizokhai,Barukh_,1954,0,125,276,221803717,FALSE,Dining with the Gods,07-04-16 6:45,7.17967E+17,God gave you @realDonaldTrump yet you went for @tedcruz Oh well well just have to wait this one out,FALSE,
Evezol Jove,GJ_Jove,5331,65,313,130,423010133,FALSE,United States,07-04-16 6:45,7.17967E+17,RT @BOSSYtxmar55 @tedcruz is about 2 get calledout on his birther fraud@realDonaldTrump WILL PREVAIL #MAGAhttps//tco/UmYSVe2Va0 http,FALSE,
Trump Revolution,organic2016,41815,0,2084,1794,4826912636,FALSE,Orange County Ca. ,07-04-16 6:45,7.17967E+17,@Stewartjulie94J @jimib007 @TeamTrumpAZ @AbeFreshly @realDonaldTrump https//tco/4MUqxfltOj,FALSE,2851319534
